province_en,year,pm25_popwt,pm25_geomean,pop_coverage,geo_coverage,pop_million,pct_pop_ge5,pct_pop_ge10,pct_pop_ge15,pct_pop_ge25,pct_pop_ge35,t2m_mean_c,prec_total_mm,rh_mean_pct,n_city_days,macro_region
Anhui,1998,34.0,32.1,100.0,100.0,60.549,100.0,100.0,100.0,97.8,40.5,16.517698630136987,1128.65,76.457698630137,365,East China
Anhui,1999,34.2,32.4,100.0,100.0,60.549,100.0,100.0,100.0,96.6,45.5,16.15304109589041,1086.3600000000001,72.75487671232877,365,East China
Anhui,2000,39.2,36.8,100.0,100.0,60.549,100.0,100.0,100.0,99.4,90.2,16.334672131147542,990.2599999999999,73.51972677595629,366,East China
Anhui,2001,40.8,38.4,100.0,100.0,60.498,100.0,100.0,100.0,100.0,93.1,16.333616438356167,826.94,71.7893698630137,365,East China
Anhui,2002,45.5,42.8,100.0,100.0,60.448,100.0,100.0,100.0,100.0,95.0,16.18687671232877,1156.44,74.78238356164384,365,East China
Anhui,2003,50.9,47.7,100.0,100.0,60.398,100.0,100.0,100.0,100.0,98.7,15.163095890410961,1407.0600000000002,80.25032876712328,365,East China
Anhui,2004,50.2,47.1,100.0,100.0,60.347,100.0,100.0,100.0,100.0,97.7,16.268469945355193,942.6999999999998,71.3360655737705,366,East China
Anhui,2005,51.7,47.6,100.0,100.0,60.297,100.0,100.0,100.0,100.0,96.7,15.720273972602739,1130.45,73.85791780821917,365,East China
Anhui,2006,53.2,48.6,100.0,100.0,60.21,100.0,100.0,100.0,100.0,96.6,16.255260273972603,1089.73,75.24969863013699,365,East China
Anhui,2007,58.0,53.7,100.0,100.0,60.123,100.0,100.0,100.0,100.0,99.7,16.517342465753423,1064.07,74.48432876712329,365,East China
Anhui,2008,56.2,52.5,100.0,100.0,60.036,100.0,100.0,100.0,100.0,99.8,15.579726775956285,1041.84,74.10448087431693,366,East China
Anhui,2009,55.2,51.2,100.0,100.0,59.949,100.0,100.0,100.0,100.0,99.1,15.877397260273973,1130.43,74.03027397260274,365,East China
Anhui,2010,54.0,49.8,100.0,100.0,59.862,100.0,100.0,100.0,100.0,98.3,15.242438356164383,1252.7399999999998,77.11309589041096,365,East China
Anhui,2011,55.4,52.0,100.0,100.0,59.739,100.0,100.0,100.0,100.0,99.7,15.516493150684934,983.45,71.2007397260274,365,East China
Anhui,2012,51.0,47.6,100.0,100.0,59.616,100.0,100.0,100.0,100.0,98.2,15.552021857923497,993.46,72.4346174863388,366,East China
Anhui,2013,57.5,52.5,100.0,100.0,59.493,100.0,100.0,100.0,100.0,98.7,16.240301369863012,930.1600000000001,73.0075890410959,365,East China
Anhui,2014,62.5,57.1,100.0,100.0,59.37,100.0,100.0,100.0,100.0,99.5,15.98882191780822,1150.53,74.78397260273972,365,East China
Anhui,2015,57.5,52.8,100.0,100.0,59.246,100.0,100.0,100.0,100.0,99.2,15.746054794520546,1329.82,77.48216438356164,365,East China
Anhui,2016,52.1,47.6,100.0,100.0,59.021,100.0,100.0,100.0,100.0,97.4,16.15948087431694,1564.79,78.98336065573771,366,East China
Anhui,2017,53.1,48.4,100.0,100.0,58.796,100.0,100.0,100.0,99.9,96.3,16.23227397260274,1125.62,77.816,365,East China
Anhui,2018,48.2,43.7,100.0,100.0,58.571,100.0,100.0,100.0,99.4,92.9,16.322027397260275,1410.49,77.08904109589041,365,East China
Anhui,2019,45.3,41.2,100.0,100.0,58.346,100.0,100.0,100.0,99.5,91.7,17.027479452054795,743.72,69.37328767123287,365,East China
Anhui,2020,41.3,37.1,100.0,100.0,58.121,100.0,100.0,100.0,96.4,83.9,16.334644808743167,1790.75,78.86158469945356,366,East China
Anhui,2021,38.1,34.1,100.0,100.0,58.121,100.0,100.0,100.0,94.3,70.8,16.961479452054792,1285.19,76.98495890410959,365,East China
Anhui,2022,35.5,31.6,100.0,100.0,58.121,100.0,100.0,100.0,95.0,54.8,17.19772602739726,972.88,71.83797260273973,365,East China
Anhui,2023,35.5,31.6,100.0,100.0,58.121,100.0,100.0,100.0,94.4,59.1,16.99821917808219,1044.22,73.02991780821917,365,East China
Anhui,2024,36.6,32.4,100.0,100.0,58.121,100.0,100.0,100.0,94.2,67.6,16.78609289617486,1303.3,77.9985519125683,366,East China
Beijing,1998,37.7,29.5,100.0,100.0,13.885,100.0,100.0,100.0,98.2,78.5,12.086383561643835,669.81,54.32608219178081,365,North China
Beijing,1999,34.1,26.5,100.0,100.0,13.885,100.0,100.0,100.0,94.9,62.2,12.369506849315067,346.27000000000004,46.92523287671233,365,North China
Beijing,2000,46.4,36.9,100.0,100.0,13.885,100.0,100.0,100.0,100.0,95.9,11.548934426229508,430.44000000000005,47.999071038251365,366,North China
Beijing,2001,48.1,37.3,100.0,100.0,14.43,100.0,100.0,100.0,99.9,96.6,11.725178082191782,400.06,48.70413698630138,365,North China
Beijing,2002,48.7,37.5,100.0,100.0,14.975,100.0,100.0,100.0,99.9,96.7,11.88912328767123,383.13,47.400164383561645,365,North China
Beijing,2003,61.2,49.4,100.0,100.0,15.521,100.0,100.0,100.0,100.0,99.8,11.303999999999998,486.81000000000006,54.577397260273976,365,North China
Beijing,2004,53.9,40.9,100.0,100.0,16.066,100.0,100.0,100.0,99.9,97.5,11.658415300546446,528.3000000000001,52.56510928961748,366,North China
Beijing,2005,56.1,43.9,100.0,100.0,16.611,100.0,100.0,100.0,100.0,99.0,11.311068493150685,491.20000000000005,49.92235616438357,365,North China
Beijing,2006,64.7,49.7,100.0,100.0,17.247,100.0,100.0,100.0,100.0,99.5,11.922712328767123,404.25,47.880301369863005,365,North China
Beijing,2007,66.1,51.3,100.0,100.0,17.883,100.0,100.0,100.0,100.0,99.7,12.23745205479452,482.38,50.6358904109589,365,North China
Beijing,2008,63.1,48.0,100.0,100.0,18.519,100.0,100.0,100.0,100.0,99.2,11.286967213114753,619.41,54.102103825136616,366,North China
Beijing,2009,73.4,48.9,100.0,100.0,19.155,100.0,100.0,100.0,100.0,99.4,11.512712328767124,477.64,50.83728767123287,365,North China
Beijing,2010,74.8,51.3,100.0,100.0,19.791,100.0,100.0,100.0,100.0,99.6,10.453397260273972,547.45,53.87504109589041,365,North China
Beijing,2011,79.6,56.3,100.0,100.0,20.528,100.0,100.0,100.0,100.0,99.9,10.844657534246576,608.48,54.278712328767135,365,North China
Beijing,2012,68.7,47.8,100.0,100.0,21.266,100.0,100.0,100.0,100.0,99.5,10.453442622950822,661.13,55.5325956284153,366,North China
Beijing,2013,78.3,52.0,100.0,100.0,22.003,100.0,100.0,100.0,100.0,99.1,11.02131506849315,588.48,56.723616438356174,365,North China
Beijing,2014,81.1,60.6,100.0,100.0,22.741,100.0,100.0,100.0,100.0,99.9,12.34690410958904,468.17999999999995,51.48704109589041,365,North China
Beijing,2015,74.8,55.0,100.0,100.0,23.479,100.0,100.0,100.0,100.0,99.8,11.948082191780822,529.72,54.046383561643836,365,North China
Beijing,2016,66.2,48.5,100.0,100.0,24.298,100.0,100.0,100.0,100.0,99.1,11.735273224043715,681.14,55.23352459016393,366,North China
Beijing,2017,54.3,43.6,100.0,100.0,25.117,100.0,100.0,100.0,100.0,98.8,12.20594520547945,551.87,53.11087671232877,365,North China
Beijing,2018,49.0,39.4,100.0,100.0,25.937,100.0,100.0,100.0,100.0,97.7,11.858027397260274,567.22,52.06169863013699,365,North China
Beijing,2019,43.9,35.7,100.0,100.0,26.756,100.0,100.0,100.0,99.9,93.9,12.628657534246575,497.05000000000007,48.1208493150685,365,North China
Beijing,2020,41.5,33.5,100.0,100.0,27.575,100.0,100.0,100.0,99.7,91.7,11.79535519125683,688.22,57.046803278688515,366,North China
Beijing,2021,39.7,33.8,100.0,100.0,27.575,100.0,100.0,100.0,99.9,88.9,11.625232876712328,799.7400000000001,61.61123287671232,365,North China
Beijing,2022,41.2,31.9,100.0,100.0,27.575,100.0,100.0,100.0,99.7,85.0,11.453369863013698,630.9599999999999,57.02747945205479,365,North China
Beijing,2023,45.6,35.9,100.0,100.0,27.575,100.0,100.0,100.0,100.0,93.6,12.572082191780822,689.0999999999999,53.666410958904116,365,North China
Beijing,2024,42.7,33.9,100.0,100.0,27.575,100.0,100.0,100.0,99.9,89.9,12.559207650273224,855.5999999999999,60.0714480874317,366,North China
Chongqing,1998,35.4,30.4,100.0,100.0,31.08,100.0,100.0,99.9,87.6,63.7,18.79158904109589,1260.71,72.89405479452054,365,Southwest China
Chongqing,1999,35.3,30.7,100.0,100.0,31.08,100.0,100.0,99.7,89.3,66.7,18.032027397260276,1206.2800000000002,76.06112328767122,365,Southwest China
Chongqing,2000,38.5,33.1,100.0,100.0,31.08,100.0,100.0,100.0,95.6,71.7,17.78931693989071,987.73,75.45765027322405,366,Southwest China
Chongqing,2001,39.7,34.8,100.0,100.0,30.882,100.0,100.0,100.0,98.4,75.8,18.506,846.79,71.79572602739725,365,Southwest China
Chongqing,2002,43.5,36.7,100.0,100.0,30.684,100.0,100.0,100.0,97.2,80.7,18.246767123287672,1255.12,75.42221917808219,365,Southwest China
Chongqing,2003,44.3,37.3,100.0,100.0,30.486,100.0,100.0,100.0,98.1,79.7,18.26854794520548,1020.9399999999999,74.0831506849315,365,Southwest China
Chongqing,2004,46.0,38.5,100.0,100.0,30.288,100.0,100.0,100.0,97.0,83.4,17.730765027322406,1127.06,75.5136612021858,366,Southwest China
Chongqing,2005,49.2,41.9,100.0,100.0,30.09,100.0,100.0,100.0,99.6,91.8,17.863068493150685,1060.9,75.64567123287671,365,Southwest China
Chongqing,2006,54.6,45.7,100.0,100.0,29.874,100.0,100.0,100.0,99.8,93.3,19.166054794520548,819.03,70.61553424657534,365,Southwest China
Chongqing,2007,50.9,43.0,100.0,100.0,29.657,100.0,100.0,100.0,99.1,90.8,18.51386301369863,1311.6899999999998,74.11838356164384,365,Southwest China
Chongqing,2008,53.5,45.3,100.0,100.0,29.441,100.0,100.0,100.0,99.1,94.0,17.861994535519123,983.34,74.88625683060108,366,Southwest China
Chongqing,2009,50.7,43.3,100.0,100.0,29.225,100.0,100.0,100.0,99.9,92.2,18.07545205479452,1108.6100000000001,75.89082191780822,365,Southwest China
Chongqing,2010,53.2,43.7,100.0,100.0,29.009,100.0,100.0,100.0,99.2,91.3,17.78446575342466,1029.2199999999998,75.43635616438357,365,Southwest China
Chongqing,2011,54.0,46.0,100.0,100.0,28.776,100.0,100.0,100.0,100.0,97.9,18.202821917808222,814.55,70.42345205479452,365,Southwest China
Chongqing,2012,51.5,44.6,100.0,100.0,28.543,100.0,100.0,100.0,99.9,97.6,17.516147540983606,1116.9900000000002,75.811912568306,366,Southwest China
Chongqing,2013,52.1,42.6,100.0,100.0,28.311,100.0,100.0,100.0,99.7,92.0,18.876109589041096,1018.8699999999999,73.43805479452055,365,Southwest China
Chongqing,2014,50.4,43.0,100.0,100.0,28.078,100.0,100.0,100.0,99.7,92.8,17.715917808219178,1317.08,78.47956164383562,365,Southwest China
Chongqing,2015,46.6,40.2,100.0,100.0,27.845,100.0,100.0,100.0,99.0,90.9,18.467534246575344,1331.5200000000002,78.36923287671232,365,Southwest China
Chongqing,2016,44.0,37.6,100.0,100.0,27.568,100.0,100.0,100.0,98.9,82.3,18.261092896174866,1269.9499999999998,79.02344262295082,366,Southwest China
Chongqing,2017,39.6,33.8,100.0,100.0,27.291,100.0,100.0,100.0,97.0,71.5,18.389589041095892,1259.8999999999999,77.9469589041096,365,Southwest China
Chongqing,2018,34.9,30.9,100.0,100.0,27.014,100.0,100.0,100.0,97.9,55.5,18.221452054794522,1225.73,77.726,365,Southwest China
Chongqing,2019,35.2,30.8,100.0,100.0,26.737,100.0,100.0,100.0,96.4,58.4,18.160931506849316,1472.1799999999998,79.22608219178082,365,Southwest China
Chongqing,2020,30.1,25.7,100.0,100.0,26.46,100.0,100.0,100.0,81.1,17.0,18.055136612021855,1459.83,80.82095628415301,366,Southwest China
Chongqing,2021,30.9,26.1,100.0,100.0,26.46,100.0,100.0,99.9,81.7,24.1,18.221698630136988,1416.45,80.99567123287673,365,Southwest China
Chongqing,2022,31.0,25.8,100.0,100.0,26.46,100.0,100.0,100.0,81.5,26.7,18.77953424657534,1217.2800000000002,77.38747945205479,365,Southwest China
Chongqing,2023,33.9,28.0,100.0,100.0,26.46,100.0,100.0,99.9,87.0,47.1,18.894986301369862,1399.57,77.05224657534247,365,Southwest China
Chongqing,2024,31.3,26.6,100.0,100.0,26.46,100.0,100.0,100.0,85.3,20.7,19.411202185792348,1149.8,76.47265027322405,366,Southwest China
Fujian,1998,19.4,19.7,100.0,100.0,34.062,100.0,100.0,99.7,0.2,0.0,19.660986301369864,1474.02,85.87400000000001,365,East China
Fujian,1999,17.1,17.0,100.0,100.0,34.062,100.0,100.0,87.5,0.0,0.0,19.052849315068496,1391.8,84.40372602739725,365,East China
Fujian,2000,22.3,21.7,100.0,100.0,34.062,100.0,100.0,100.0,6.2,0.0,19.01587431693989,1612.6799999999998,84.97584699453553,366,East China
Fujian,2001,23.9,22.8,100.0,100.0,34.284,100.0,100.0,100.0,25.6,0.0,19.344301369863015,1506.8700000000001,84.01186301369863,365,East China
Fujian,2002,25.0,23.9,100.0,100.0,34.506,100.0,100.0,100.0,46.9,0.0,19.550767123287674,1541.1399999999999,84.35830136986301,365,East China
Fujian,2003,26.8,26.0,100.0,100.0,34.727,100.0,100.0,100.0,82.6,0.0,19.363013698630137,881.24,82.11315068493151,365,East China
Fujian,2004,27.5,26.5,100.0,100.0,34.949,100.0,100.0,100.0,85.1,0.1,19.26748633879782,1230.31,80.62087431693989,366,East China
Fujian,2005,28.3,26.9,100.0,100.0,35.171,100.0,100.0,100.0,88.0,4.2,18.875095890410957,1640.8600000000001,83.73490410958904,365,East China
Fujian,2006,30.9,28.6,100.0,100.0,35.409,100.0,100.0,100.0,95.0,17.4,19.339041095890412,1884.37,85.17871232876713,365,East China
Fujian,2007,31.4,29.6,100.0,100.0,35.648,100.0,100.0,100.0,98.0,18.0,19.21969863013699,1373.76,84.35775342465755,365,East China
Fujian,2008,31.6,29.6,100.0,100.0,35.886,100.0,100.0,100.0,94.7,21.1,18.799945355191255,1489.1399999999999,83.73439890710382,366,East China
Fujian,2009,29.1,26.3,100.0,100.0,36.124,100.0,100.0,100.0,85.8,9.9,18.945835616438355,1386.67,83.59197260273973,365,East China
Fujian,2010,27.0,23.8,100.0,100.0,36.363,100.0,100.0,100.0,60.7,7.1,18.688328767123288,1779.93,85.87665753424658,365,East China
Fujian,2011,29.7,27.6,100.0,100.0,36.625,100.0,100.0,100.0,87.4,12.1,18.44282191780822,1181.63,83.08268493150685,365,East China
Fujian,2012,28.0,26.3,100.0,100.0,36.887,100.0,100.0,100.0,75.2,5.4,18.603743169398907,1918.7399999999998,85.81666666666668,366,East China
Fujian,2013,27.4,25.2,100.0,100.0,37.149,100.0,100.0,100.0,68.8,6.5,18.831589041095892,1312.54,83.9928493150685,365,East China
Fujian,2014,31.7,29.0,100.0,100.0,37.412,100.0,100.0,100.0,94.2,20.0,19.111260273972604,1509.9,84.39720547945207,365,East China
Fujian,2015,29.4,25.8,100.0,100.0,37.674,100.0,100.0,100.0,84.3,14.0,19.329205479452057,1835.26,84.95309589041095,365,East China
Fujian,2016,27.6,23.8,100.0,100.0,37.925,100.0,100.0,100.0,62.1,14.5,19.518087431693992,2201.33,86.45866120218578,366,East China
Fujian,2017,27.5,24.7,100.0,100.0,38.176,100.0,100.0,100.0,71.2,5.0,19.402986301369864,1476.88,83.94268493150686,365,East China
Fujian,2018,25.3,22.0,100.0,100.0,38.428,100.0,100.0,100.0,46.2,4.3,19.461342465753425,1543.7399999999998,83.65115068493151,365,East China
Fujian,2019,24.1,21.3,100.0,100.0,38.679,100.0,100.0,100.0,37.3,3.0,19.48378082191781,1465.2600000000002,84.7098904109589,365,East China
Fujian,2020,21.2,19.0,100.0,100.0,38.93,100.0,100.0,98.9,13.2,0.0,19.680054644808745,1341.99,83.55275956284153,366,East China
Fujian,2021,22.7,20.4,100.0,100.0,38.93,100.0,100.0,99.9,23.7,0.0,20.043232876712327,1494.9299999999998,82.21671232876712,365,East China
Fujian,2022,20.1,17.1,100.0,100.0,38.93,100.0,100.0,94.1,12.3,0.0,19.473534246575344,1577.9199999999998,82.85939726027398,365,East China
Fujian,2023,21.6,18.6,100.0,100.0,38.93,100.0,100.0,98.4,22.7,0.1,19.925890410958903,1742.6,82.16920547945205,365,East China
Fujian,2024,21.3,17.6,100.0,100.0,38.93,100.0,100.0,99.2,25.2,0.0,20.019371584699453,1812.42,83.33122950819673,366,East China
Gansu,1998,19.8,19.5,100.0,100.0,25.633,100.0,100.0,94.4,10.2,0.0,8.404191780821916,384.56999999999994,52.20460273972603,365,Northwest China
Gansu,1999,19.9,19.2,100.0,100.0,25.633,100.0,100.0,92.1,8.8,0.0,7.934602739726028,401.44,52.85704109589041,365,Northwest China
Gansu,2000,26.8,22.3,100.0,100.0,25.633,100.0,100.0,99.9,69.2,3.6,7.571120218579235,391.67999999999995,54.010109289617496,366,Northwest China
Gansu,2001,30.0,26.2,100.0,100.0,25.65,100.0,100.0,100.0,94.8,7.5,7.7536438356164386,349.4,53.531589041095884,365,Northwest China
Gansu,2002,28.5,24.2,100.0,100.0,25.667,100.0,100.0,100.0,90.3,5.5,7.98986301369863,325.27,52.66797260273974,365,Northwest China
Gansu,2003,29.8,25.1,100.0,100.0,25.684,100.0,100.0,100.0,93.9,9.1,7.722712328767123,441.15,55.99290410958904,365,Northwest China
Gansu,2004,28.2,24.1,100.0,100.0,25.701,100.0,100.0,100.0,81.1,8.0,7.494316939890711,366.26,55.006284153005474,366,Northwest China
Gansu,2005,32.1,24.5,100.0,100.0,25.718,100.0,100.0,100.0,91.0,25.7,7.514986301369864,430.68000000000006,57.519999999999996,365,Northwest China
Gansu,2006,34.0,26.0,100.0,100.0,25.72,100.0,100.0,100.0,94.1,35.7,8.240767123287672,395.80999999999995,55.20293150684932,365,Northwest China
Gansu,2007,33.1,27.1,100.0,100.0,25.721,100.0,100.0,100.0,97.1,27.7,7.953369863013699,429.21000000000004,55.72569863013699,365,Northwest China
Gansu,2008,32.3,26.5,100.0,100.0,25.722,100.0,100.0,100.0,95.4,22.5,7.225765027322405,407.68000000000006,56.268415300546444,366,Northwest China
Gansu,2009,32.1,26.2,100.0,100.0,25.723,100.0,100.0,100.0,96.4,21.2,7.914191780821916,339.59999999999997,55.122027397260275,365,Northwest China
Gansu,2010,32.0,25.3,100.0,100.0,25.724,100.0,100.0,100.0,91.4,20.9,7.716465753424658,375.36,54.04430136986301,365,Northwest China
Gansu,2011,37.7,28.6,100.0,100.0,25.709,100.0,100.0,100.0,97.9,65.3,7.16345205479452,435.96000000000004,58.02945205479452,365,Northwest China
Gansu,2012,33.4,26.7,100.0,100.0,25.694,100.0,100.0,100.0,92.9,32.6,6.856147540983607,471.37,60.5962568306011,366,Northwest China
Gansu,2013,32.1,26.3,100.0,100.0,25.679,100.0,100.0,100.0,91.8,24.0,8.185835616438355,424.2,55.295726027397265,365,Northwest China
Gansu,2014,34.2,26.7,100.0,100.0,25.663,100.0,100.0,100.0,94.0,34.3,7.669561643835618,453.63,57.65772602739726,365,Northwest China
Gansu,2015,34.2,29.0,100.0,100.0,25.648,100.0,100.0,100.0,97.5,34.3,8.191232876712329,372.98,56.01860273972603,365,Northwest China
Gansu,2016,33.3,28.7,100.0,100.0,25.588,100.0,100.0,100.0,96.3,27.5,8.252486338797814,432.53999999999996,56.72396174863388,366,Northwest China
Gansu,2017,31.7,23.9,100.0,100.0,25.527,100.0,100.0,100.0,84.3,23.9,8.042602739726028,477.41999999999996,58.28775342465753,365,Northwest China
Gansu,2018,30.5,24.5,100.0,100.0,25.467,100.0,100.0,100.0,83.8,16.5,7.740219178082192,561.01,60.729808219178075,365,Northwest China
Gansu,2019,25.5,21.4,100.0,100.0,25.406,100.0,100.0,99.8,46.5,7.7,7.819972602739726,538.16,61.085643835616445,365,Northwest China
Gansu,2020,24.8,21.7,100.0,100.0,25.345,100.0,100.0,99.4,44.1,6.4,7.425928961748634,599.9000000000001,63.72494535519126,366,Northwest China
Gansu,2021,25.0,22.0,100.0,100.0,25.345,100.0,100.0,99.8,41.5,8.0,7.965150684931507,462.3399999999999,59.675999999999995,365,Northwest China
Gansu,2022,28.0,23.1,100.0,100.0,25.345,100.0,100.0,99.9,71.4,11.5,8.260876712328768,404.53000000000003,60.55024657534246,365,Northwest China
Gansu,2023,29.6,24.3,100.0,100.0,25.345,100.0,100.0,100.0,76.1,15.0,8.408164383561644,491.34000000000003,57.18517808219178,365,Northwest China
Gansu,2024,29.2,24.9,100.0,100.0,25.345,100.0,100.0,100.0,73.9,13.8,8.72846994535519,494.53999999999996,61.46196721311476,366,Northwest China
Guangdong,1998,20.6,20.0,100.0,100.0,87.577,100.0,100.0,100.0,0.8,0.0,22.81539726027397,1782.93,80.02191780821917,365,South China
Guangdong,1999,18.3,17.9,100.0,100.0,87.577,100.0,100.0,96.0,0.0,0.0,22.64649315068493,1563.8400000000001,75.28780821917809,365,South China
Guangdong,2000,24.2,23.2,100.0,100.0,87.577,100.0,100.0,100.0,35.7,0.0,22.088415300546444,1748.6100000000001,80.22478142076503,366,South China
Guangdong,2001,26.3,25.3,100.0,100.0,89.177,100.0,100.0,100.0,66.6,0.0,22.09827397260274,2327.8100000000004,81.00827397260274,365,South China
Guangdong,2002,26.8,26.1,100.0,100.0,90.778,100.0,100.0,100.0,68.4,0.1,22.674602739726026,1693.45,80.1690410958904,365,South China
Guangdong,2003,29.9,29.0,100.0,100.0,92.379,100.0,100.0,100.0,91.5,7.7,22.68994520547945,1233.58,76.01589041095892,365,South China
Guangdong,2004,34.4,33.4,100.0,100.0,93.98,100.0,100.0,100.0,99.6,43.2,22.476530054644808,1364.56,73.79434426229508,366,South China
Guangdong,2005,32.7,31.9,100.0,100.0,95.581,100.0,100.0,100.0,98.6,30.1,22.660575342465755,1762.92,75.60876712328768,365,South China
Guangdong,2006,36.0,34.7,100.0,100.0,97.29,100.0,100.0,100.0,99.7,56.7,22.666958904109592,1852.6599999999999,78.77690410958904,365,South China
Guangdong,2007,37.7,36.2,100.0,100.0,98.999,100.0,100.0,100.0,100.0,71.2,22.784767123287672,1283.0700000000002,75.57120547945206,365,South China
Guangdong,2008,36.7,35.5,100.0,100.0,100.708,100.0,100.0,100.0,99.8,64.0,21.851475409836063,2132.34,77.32666666666665,366,South China
Guangdong,2009,34.2,32.3,100.0,100.0,102.418,100.0,100.0,100.0,98.6,43.6,22.73654794520548,1414.85,75.62298630136986,365,South China
Guangdong,2010,30.3,29.1,100.0,100.0,104.127,100.0,100.0,100.0,90.7,13.3,22.27668493150685,1842.5,80.74202739726027,365,South China
Guangdong,2011,36.8,35.0,100.0,100.0,105.947,100.0,100.0,100.0,100.0,69.7,21.927753424657535,1333.5700000000002,74.48638356164383,365,South China
Guangdong,2012,37.1,34.5,100.0,100.0,107.768,100.0,100.0,100.0,97.5,58.1,22.49196721311476,1617.3,79.48614754098361,366,South China
Guangdong,2013,36.2,33.0,100.0,100.0,109.588,100.0,100.0,100.0,98.3,53.2,22.20054794520548,1809.3000000000002,79.74128767123288,365,South China
Guangdong,2014,36.8,34.9,100.0,100.0,111.409,100.0,100.0,100.0,99.2,59.0,22.53717808219178,1740.27,79.15720547945205,365,South China
Guangdong,2015,33.1,30.8,100.0,100.0,113.229,100.0,100.0,100.0,97.5,35.0,23.265369863013696,1878.5900000000001,79.54613698630138,365,South China
Guangdong,2016,30.6,28.6,100.0,100.0,115.024,100.0,100.0,100.0,90.0,22.2,22.33898907103825,2306.63,84.65254098360656,366,South China
Guangdong,2017,32.2,30.0,100.0,100.0,116.82,100.0,100.0,100.0,95.0,31.9,22.903095890410963,1622.3600000000001,78.0887397260274,365,South China
Guangdong,2018,29.8,27.6,100.0,100.0,118.615,100.0,100.0,100.0,87.0,12.5,22.813589041095888,1700.2200000000003,77.54427397260274,365,South China
Guangdong,2019,28.2,25.8,100.0,100.0,120.41,100.0,100.0,100.0,76.2,2.9,23.47580821917808,1967.51,78.3371506849315,365,South China
Guangdong,2020,23.1,21.6,100.0,100.0,122.205,100.0,100.0,99.6,30.8,0.0,23.23349726775956,1716.21,77.55295081967212,366,South China
Guangdong,2021,23.2,21.9,100.0,100.0,122.205,100.0,100.0,99.5,32.0,0.0,23.833013698630136,1494.78,73.22909589041096,365,South China
Guangdong,2022,23.2,19.8,100.0,100.0,122.205,100.0,100.0,97.8,30.6,1.1,22.699424657534244,2004.62,78.19323287671233,365,South China
Guangdong,2023,23.9,20.3,100.0,100.0,122.205,100.0,100.0,99.1,35.2,0.7,23.480465753424653,1836.32,78.25747945205481,365,South China
Guangdong,2024,23.6,19.5,100.0,100.0,122.205,100.0,100.0,99.1,36.5,0.7,23.45827868852459,2352.62,77.89357923497266,366,South China
Guangxi,1998,22.7,21.8,100.0,100.0,44.599,100.0,100.0,100.0,8.1,0.0,22.627808219178082,1290.1599999999999,74.1793698630137,365,South China
Guangxi,1999,21.5,21.2,100.0,100.0,44.599,100.0,100.0,100.0,4.2,0.0,21.8567397260274,1375.86,75.88605479452053,365,South China
Guangxi,2000,24.9,24.0,100.0,100.0,44.599,100.0,100.0,100.0,45.4,0.0,21.73688524590164,1096.43,75.369043715847,366,South China
Guangxi,2001,28.7,27.0,100.0,100.0,44.777,100.0,100.0,100.0,91.0,1.4,21.565534246575343,1777.94,78.63934246575343,365,South China
Guangxi,2002,28.5,27.4,100.0,100.0,44.954,100.0,100.0,100.0,87.7,3.9,21.89227397260274,1438.48,78.72490410958905,365,South China
Guangxi,2003,30.1,28.6,100.0,100.0,45.132,100.0,100.0,100.0,97.0,5.5,21.998109589041096,1264.88,76.24079452054795,365,South China
Guangxi,2004,36.3,34.1,100.0,100.0,45.309,100.0,100.0,100.0,99.9,66.3,21.926830601092895,1046.0900000000001,71.80696721311475,366,South China
Guangxi,2005,36.4,34.9,100.0,100.0,45.487,100.0,100.0,100.0,100.0,67.0,21.907972602739726,1302.6799999999998,74.22901369863013,365,South China
Guangxi,2006,39.6,37.3,100.0,100.0,45.633,100.0,100.0,100.0,100.0,85.6,22.18268493150685,1230.02,74.35372602739726,365,South China
Guangxi,2007,42.4,39.6,100.0,100.0,45.779,100.0,100.0,100.0,100.0,92.9,21.930876712328768,1099.6100000000001,72.61646575342466,365,South China
Guangxi,2008,41.3,38.9,100.0,100.0,45.925,100.0,100.0,100.0,100.0,91.2,20.752185792349724,1722.16,77.69158469945356,366,South China
Guangxi,2009,34.8,33.1,100.0,100.0,46.071,100.0,100.0,100.0,99.9,47.5,22.02553424657534,1049.51,75.10002739726028,365,South China
Guangxi,2010,34.9,33.5,100.0,100.0,46.217,100.0,100.0,100.0,100.0,47.1,21.528356164383563,1295.74,77.85553424657535,365,South China
Guangxi,2011,40.9,38.6,100.0,100.0,46.328,100.0,100.0,100.0,100.0,91.1,20.707068493150686,1184.5899999999997,74.5027397260274,365,South China
Guangxi,2012,40.4,38.7,100.0,100.0,46.44,100.0,100.0,100.0,100.0,88.9,21.454453551912568,1261.56,78.74789617486338,366,South China
Guangxi,2013,38.1,36.1,100.0,100.0,46.552,100.0,100.0,100.0,100.0,78.4,21.328273972602737,1500.5,79.02794520547945,365,South China
Guangxi,2014,41.4,39.2,100.0,100.0,46.663,100.0,100.0,100.0,100.0,88.7,21.551260273972602,1356.3899999999999,80.05199999999999,365,South China
Guangxi,2015,36.4,34.6,100.0,100.0,46.775,100.0,100.0,100.0,99.9,61.0,22.204054794520548,1497.08,80.46786301369862,365,South China
Guangxi,2016,33.4,31.9,100.0,100.0,46.797,100.0,100.0,100.0,99.5,29.7,21.436366120218583,1558.16,82.28598360655737,366,South China
